00172,"['ELECTRICAL', 'POTENTIAL', 'DIFFERENCE', 'PD', 'ACROSS', 'RECTAL', 'WALL', 'MEASURED', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PANCREAS', 'CFP', 'HEALTHY', 'SUBJECT', 'PD', 'OBTAINED', 'NORMAL', 'CHILD', 'IDENTICAL', 'PREVIOUSLY', 'OBTAINED', 'NORMAL', 'ADULT', 'SIGNIFICANTLY', 'GREATER', 'DISPERSION', 'VALUE', 'OBSERVED', 'CFP', 'PATIENT', 'DIVIDED', 'GROUP', 'ACCORDING', 'METACHROMASIA', 'FIBROBLAST', 'CULTURE', 'MEAN', 'PD', 'INCREASED', 'AMETACHROMATIC', 'GROUP', 'TRUE', 'ENOUGH', 'OBSERVATION', 'SUGGESTS', 'DIFFERENCE', 'VARIOUS', 'FORM', 'CFP', 'DISTINGUISHED', 'METACHROMASIA', 'THUS', 'INDICATION', 'HETEROGENEITY', 'DISEASE', 'GREATER', 'ABNORMALITY', 'METACHROMASIA', 'NEGATIVE', 'PATIENT', 'MAY', 'HOWEVER', 'DUE', 'SOLELY', 'FACT', 'PATIENT', 'SEVERELY', 'AFFECTED', 'DISEASE', 'URINARY', 'EXCRETION', 'TETRAHYDROALDOSTERONE', 'PATIENT', 'WITHIN', 'RANGE', 'OBTAINED', 'CONTROL', 'EXCLUDES', 'POSSIBILITY', 'SECONDARY', 'HYPERALDOSTERONISM', 'SOURCE', 'INCREASED', 'PD', 'EVIDENCE', 'PROVIDED', 'FAVOUR', 'BASIC', 'DEFECT', 'INTESTINAL', 'TRANSPORT', 'NA', 'CL', 'MINUS', 'CONCENTRATION', 'FAECAL', 'FLUID', 'PATIENT', 'SIGNIFICANTLY', 'LOWER', 'CONTROL', 'EQUILIBRIUM', 'CONCENTRATION', 'COULD', 'ACCOUNTED', 'SIMPLE', 'PASSIVE', 'DIFFUSION', 'SUGGESTING', 'EPITHELIUM', 'BEHAVED', 'INERTLY', 'RESPECT', 'ION', 'CFP']"
00173,"['MEASURING', 'POTENTIAL', 'DIFFERENCE', 'RECTAL', 'MUCOSA', 'PERIANAL', 'SKIN', 'USING', 'REFERENCE', 'ELECTRODE', 'PLACED', 'FOREARM', 'DEMONSTRATED', 'ALTERED', 'POTENTIAL', 'DIFFERENCE', 'CYSTIC', 'CHILD', 'COMPARED', 'CONTROL', 'ADULT', 'NORMAL', 'CHILD', 'SUGGESTED', 'MIGHT', 'DUE', 'ALTERATION', 'RECTAL', 'MUCOSA', 'POTENTIAL', 'ALTERED', 'SKIN', 'POTENTIAL', 'CYSTIC', 'FIBROSIS', 'MEASURED', 'SKIN', 'RECTAL', 'CHARGE', 'DIRECTLY', 'CONNECTING', 'REFERENCE', 'ELECTRODE', 'BLOOD', 'STREAM', 'INTRAVENOUS', 'LINE', 'USING', 'TECHNIQUE', 'SHOWED', 'CYSTIC', 'FIBROSIS', 'PATIENT', 'ABNORMAL', 'PERIANAL', 'SKIN', 'POTENTIAL', 'DIFFERENCE', 'COMPARED', 'READING', 'OBTAINED', 'NORMAL', 'CHILD', 'LITTLE', 'DIFFERENCE', 'TRANSMURAL', 'RECTAL', 'POTENTIAL', 'DIFFERENCE', 'CYSTIC', 'PATIENT', 'PREVIOUSLY', 'REPORTED', 'VALUE', 'NORMAL', 'ADULT', 'THUS', 'RECENT', 'PAPER', 'CONFIRMS', 'FINDING', 'NORMAL', 'POLARITY', 'RECTAL', 'MUCOSA', 'SURFACE', 'INCREASED', 'SKIN', 'POLARISATION', 'CYSTIC', 'FIBROSIS']"
00174,"['FIFTY', 'CYSTIC', 'FIBROSIS', 'CF', 'PATIENT', 'MULTILOBULAR', 'CIRRHOSIS', 'OBSERVED', 'REGULARLY', 'PERIOD', 'YEAR', 'VARIOUS', 'LIVER', 'FUNCTION', 'TEST', 'INDICATING', 'CYTOLYSIS', 'CHOLESTASIS', 'CELLULAR', 'INSUFFICIENCY', 'PERFORMED', 'IMMUNOGLOBULIN', 'PROTHROMBIN', 'ASSAYED', 'PATIENT', 'CIRRHOSIS', 'TEST', 'GENERALLY', 'ABNORMAL', 'TWO', 'DISTINCT', 'BIOCHEMICAL', 'PATTERN', 'CIRRHOSIS', 'DISTINGUISHED', 'ONE', 'CLEARLY', 'CHOLESTATIC', 'CELLULAR', 'TYPE', 'DISTINCTION', 'MADE', 'BASIS', 'IGA', 'TRANSFERRIN', 'RATIO', 'GAMMA', 'GLUTAMYL', 'TRANSPEPTIDASE', 'LEVEL', 'NON', 'CIRRHOTIC', 'PATIENT', 'TEMPORARY', 'INCREASE', 'CYTOLYSIS', 'CHOLESTASIS', 'OBSERVED', 'CASE']"
00175,"['CLINICAL', 'STUDY', 'ALBUMIN', 'CONTENT', 'MECONIUM', 'PERFORMED', 'TWO', 'CATEGORY', 'NEWBORN', 'INFANT', 'SCREENING', 'SERIES', 'INFANT', 'HIGH', 'RISK', 'GROUP', 'CYSTIC', 'FIBROSIS', 'CF', 'INFANT', 'SINGLE', 'RADIAL', 'IMMUNODIFFUSION', 'TECHNIQUE', 'TEST', 'STRIP', 'USED', 'THREE', 'CF', 'INFANT', 'DETECTED', 'SCREENING', 'SERIES', 'HIGH', 'RISK', 'GROUP', 'DIAGNOSTIC', 'ACCURACY', 'CF', 'FAIRLY', 'GOOD', 'SPECIFICITY', 'IMMUNODIFFUSION', 'TECHNIQUE', 'TEST', 'STRIP', 'HIGH', 'CONCENTRATION', 'ALBUMIN', 'MECONIUM', 'FOUND', 'CF', 'ALSO', 'PRETERM', 'BABY', 'INFANT', 'GASTROINTESTINAL', 'DISTURBANCE', 'ATRESIA', 'MALAENA', 'NEONATORUM', 'MALABSORPTION', 'SYNDROME', 'SENSITIVITY', 'IMMUNODIFFUSION', 'TECHNIQUE', 'TEST', 'STRIP', 'FALSE', 'NEGATIVE', 'RESULT', 'PROBABLY', 'DUE', 'PROTEOLYTIC', 'ACTIVITY', 'MIGHT', 'AVOIDED', 'SAMPLE', 'STORED', 'LOW', 'TEMPERATURE', 'ANALYSIS', 'CF', 'SCREENING', 'MECONIUM', 'USE', 'TEST', 'STRIP', 'FOLLOWED', 'ANALYSIS', 'POSITIVE', 'TEST', 'IMMUNODIFFUSION', 'TECHNIQUE', 'SUGGESTED']"
00176,"['SIMULTANEOUSLY', 'OCCURRING', 'MUCOID', 'NON', 'MUCOID', 'NM', 'VARIANT', 'PSEUDOMONAS', 'AERUGINOSA', 'FREQUENTLY', 'OBSERVED', 'CULTURE', 'RESPIRATORY', 'TRACT', 'CHRONICALLY', 'INFECTED', 'CYSTIC', 'FIBROSIS', 'PATIENT', 'STUDIED', 'CULTURE', 'VITRO', 'UNSTABLE', 'EASILY', 'DISSOCIATED', 'NM', 'COLONY', 'LARGE', 'PROPORTION', 'CASE', 'NM', 'VARIANT', 'OCCURRING', 'SIMULTANEOUSLY', 'CULTURE', 'ONE', 'CLINICAL', 'SPECIMEN', 'PYOCINE', 'TYPE', 'PHAGE', 'TYPE', 'SEROGROUP', 'REMAINING', 'CASE', 'SMALL', 'DIFFERENCE', 'NM', 'VARIANT', 'IDENTITY', 'VARIANT', 'ONE', 'SPECIMEN', 'POSSIBLE', 'ALTHOUGH', 'DEFINITE', 'NM', 'DISSOCIANTS', 'STRAIN', 'TYPE', 'VARIANT', 'POSSIBLE', 'ROLE', 'CROSS', 'INFECTION', 'INTERACTION', 'BACTERIA', 'HOST', 'RESPONSE', 'FACTOR', 'CONTINUOUSLY', 'TENDING', 'SELECT', 'UNSTABLE', 'VARIANT', 'VIVO', 'DISCUSSED']"
00177,"['RELATIVE', 'PREVALENCE', 'MUCOID', 'STRAIN', 'COMPARED', 'NON', 'MUCOID', 'STRAIN', 'PSEUDOMONAS', 'AERUGINOSA', 'INVESTIGATED', 'ROUTINE', 'BACTERIOLOGICAL', 'SPECIMEN', 'RECEIVED', 'DEPARTMENT', 'CLINICAL', 'MICROBIOLOGY', 'PSEUDOMONAS', 'AERUGINOSA', 'ISOLATED', 'SPECIMEN', 'PER', 'CENT', 'REPRESENTING', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'ISOLATES', 'PATIENT', 'DISEASE', 'ISOLATES', 'RELATIVE', 'PREVALENCE', 'MUCOID', 'STRAIN', 'SIGNIFICANTLY', 'HIGHER', 'SPECIMEN', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PER', 'CENT', 'SPECIMEN', 'PATIENT', 'DISEASE', 'PER', 'CENT', 'CONSIDERING', 'PATIENT', 'WITHOUT', 'CYSTIC', 'FIBROSIS', 'RELATIVE', 'PREVALENCE', 'MUCOID', 'STRAIN', 'LOW', 'SPECIMEN', 'ANATOMICAL', 'REGION', 'SPECIAL', 'PREFERENCE', 'STRAIN', 'RESPIRATORY', 'TRACT', 'COULD', 'DEMONSTRATED', 'PATIENT', 'CONTRAST', 'SITUATION', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'ALTERNATION', 'MUCOID', 'STRAIN', 'NON', 'MUCOID', 'STRAIN', 'SUBSEQUENT', 'SPECIMEN', 'OBSERVED', 'PATIENT']"
00178,"['OCCURRENCE', 'ANTIBODY', 'ANTIGEN', 'PREPARED', 'STRAIN', 'REPRESENTING', 'GROUP', 'PSEUDOMONAS', 'AERUGINOSA', 'POLYVALENT', 'P', 'AERUGINOSA', 'ANTIGEN', 'ST', 'AG', 'INVESTIGATED', 'SERUM', 'PATIENT', 'MEAN', 'FUSED', 'ROCKET', 'IMMUNOELECTROPHORESIS', 'INTERMEDIATE', 'GEL', 'FOUND', 'HUMORAL', 'IMMUNE', 'RESPONSE', 'P', 'AERUGINOSA', 'RESULTING', 'PRECIPITATING', 'ANTIBODY', 'DETECTED', 'ST', 'AG', 'WELL', 'ANTIGEN', 'SAMPLE', 'INVESTIGATED', 'SIX', 'SERUM', 'CONTAINED', 'GROUP', 'SPECIFIC', 'ANTIBODY', 'REVEALED', 'ONE', 'ANTIGEN', 'SAMPLE', 'USED', 'ST', 'AG', 'SIX', 'SERUM', 'STUDIED', 'MEAN', 'VARIOUS', 'QUANTITATIVE', 'IMMUNOELECTROPHORETIC', 'METHOD', 'USING', 'ST', 'AG', 'WELL', 'ANTIGEN', 'PREPARED', 'INFECTING', 'P', 'AERUGINOSA', 'STRAIN', 'PATIENT', 'CONCERNED', 'SIX', 'SERUM', 'ONE', 'EXTRA', 'PRECIPITIN', 'COULD', 'DETECTED', 'USING', 'ANTIGEN', 'PREPARED', 'HOMOLOGOUS', 'STRAIN', 'INSTEAD', 'ST', 'AG', 'EXTRA', 'PRECIPITIN', 'CORRESPONDED', 'PRESUMABLY', 'GROUP', 'SPECIFIC', 'ANTIGEN', 'INCLUDED', 'ST', 'AG', 'SERUM', 'PATIENT', 'GROUP', 'SPECIFIC', 'ANTIBODY', 'ALWAYS', 'ACCOMPANIED', 'ANTIBODY', 'ANTIGEN', 'COMMON', 'STRAIN', 'P', 'AERUGINOSA']"
00179,"['RECENT', 'DECADE', 'ISOLATES', 'STAPHYLOCOCCUS', 'AUREUS', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'TESTED', 'ANTIBIOTIC', 'SENSITIVITY', 'HALF', 'ISOLATES', 'PHAGE', 'TYPED', 'PATIENT', 'FOLLOWED', 'ONE', 'CLINIC', 'POLICY', 'ANTIBIOTIC', 'TREATMENT', 'CONSISTENT', 'PERIOD', 'RESULT', 'SHOW', 'DYNAMIC', 'SITUATION', 'EPIDEMIC', 'PHAGE', 'TYPE', 'RECENT', 'YEAR', 'GRADUALLY', 'REPLACED', 'TYPE', 'PERIOD', 'PREVALENCE', 'STRAIN', 'RESISTANT', 'ONE', 'ANTIBIOTIC', 'DECREASED', 'MULTIRESISTANT', 'STRAIN', 'INCLUDING', 'STRAIN', 'RESISTANT', 'METHICILLIN', 'INFREQUENT', 'PATIENT', 'PER', 'CENT', 'PATIENT', 'STRAIN', 'REPEATEDLY', 'ISOLATED', 'YEAR', 'DESPITE', 'APPARENTLY', 'SUCCESSFUL', 'CHEMOTHERAPY', 'RECENTLY', 'ISOLATED', 'STRAIN', 'FOUND', 'PRODUCE', 'CELLBOUND', 'WELL', 'EXTRACELLULAR', 'PROTEIN', 'NINETY', 'ONE', 'PER', 'CENT', 'STRAIN', 'PRODUCED', 'EXTRACELLULAR', 'LIPASE', 'PER', 'CENT', 'RESISTANT', 'MERCURY', 'CHLORIDE', 'EIGHTY', 'ONE', 'PER', 'CENT', 'PATIENT', 'PRODUCED', 'PRECIPITATING', 'ANTIBODY', 'AUREUS', 'JUDGED', 'CROSSED', 'IMMUNOELECTROPHORESIS', 'INVESTIGATED', 'PROPERTY', 'AUREUS', 'SIGNIFICANTLY', 'CORRELATED', 'OCCURRENCE', 'PRECIPITATING', 'ANTIBODY', 'BACTERIA', 'POSSIBLE', 'SIGNIFICANCE', 'PROTEIN', 'PATHOLOGY', 'RESPIRATORY', 'TRACT', 'INFECTION', 'DISCUSSED']"
00180,"['RECENT', 'YEAR', 'DATA', 'ACCUMULATED', 'IMPLICATING', 'EARLY', 'MALNUTRITION', 'SUBSEQUENT', 'SMALL', 'STATURE', 'BEHAVIORAL', 'ABNORMALITY', 'STUDY', 'DIVIDED', 'TWO', 'LARGE', 'CATEGORY', 'ONE', 'DEALING', 'CELLULAR', 'BIOCHEMICAL', 'CHANGE', 'TISSUE', 'LEVEL', 'ONE', 'DEALING', 'FUNCTIONAL', 'CHANGE', 'WITHIN', 'NERVOUS', 'SYSTEM', 'MEASURED', 'CHANGE', 'VARIOUS', 'MODE', 'BEHAVIOR', 'CHAPTER', 'ATTEMPT', 'REVIEW', 'STUDY', 'BROAD', 'CATEGORY', 'LED', 'PRESENT', 'CONCEPT', 'MALNUTRITION', 'GROWING', 'PERIOD', 'PERMANENTLY', 'RETARD', 'GROWTH', 'RESULTING', 'STUNTED', 'INDIVIDUAL', 'MARKEDLY', 'RETARD', 'PSYCHOLOGIC', 'DEVELOPMENT', 'RESULTING', 'INDIVIDUAL', 'PERMANENTLY', 'ALTERED', 'BEHAVIOR', 'SHALL', 'FIRST', 'CONSIDER', 'NORMAL', 'CELLULAR', 'BIOCHEMICAL', 'DEVELOPMENT', 'CENTRAL', 'NERVOUS', 'SYSTEM', 'SECOND', 'SHALL', 'EXAMINE', 'MALNUTRITION', 'ALTERS', 'CELLULAR', 'BIOCHEMICAL', 'PROCESS', 'FINALLY', 'SHALL', 'REVIEW', 'EVIDENCE', 'IMPLICATES', 'EARLY', 'MALNUTRITION', 'ALTERATION', 'LATER', 'BEHAVIOR', 'ABILITY', 'LEARN']"
00181,"['ASSESSMENT', 'NUTRITIONAL', 'STATUS', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PANCREAS', 'CFP', 'SHOWED', 'POOR', 'GROWTH', 'ASSOCIATED', 'LOW', 'CONCENTRATION', 'ALBUMIN', 'UREA', 'NITROGEN', 'CHOLESTEROL', 'SERUM', 'ELEVATED', 'WHITE', 'BLOOD', 'CELL', 'WBC', 'COUNT', 'PATIENT', 'CFP', 'MAINTAINED', 'WEIGHT', 'APPROXIMATELY', 'STANDARD', 'DEVIATION', 'MEAN', 'YEAR', 'PROGRESSIVE', 'DECLINE', 'GROWTH', 'RATE', 'COMPARED', 'NORMAL', 'COMPLETE', 'DIETARY', 'SUPPLEMENT', 'CONSISTING', 'BEEF', 'SERUM', 'HYDROLYSATE', 'GLUCOSE', 'POLYMER', 'MEDIUM', 'CHAIN', 'TRIGLYCERIDE', 'GIVEN', 'PATIENT', 'YEAR', 'PATIENT', 'RECEIVED', 'DIET', 'SHOWED', 'SIGNIFICANT', 'GAIN', 'WEIGHT', 'SIGNIFICANT', 'INCREASE', 'CLINICAL', 'SCORE', 'SIGNIFICANT', 'INCREASE', 'SERUM', 'ALBUMIN', 'LEVEL', 'SIGNIFICANT', 'DROP', 'WBC', 'COUNT', 'COMPARED', 'CONTROL', 'PATIENT', 'RECEIVE', 'SUPPLEMENT']"
00182,"['PATIENT', 'CYSTIC', 'FIBROSIS', 'FOUND', 'PNEUMATOSIS', 'COLI', 'ASSOCITED', 'RECTAL', 'PROLAPSE', 'CYSTIC', 'FIBROSIS', 'SEVERAL', 'FACTOR', 'PREDISPOSING', 'PNEUMATOSIS', 'YET', 'RARELY', 'REPORTED', 'SYMPTOM', 'NONSPECIFIC', 'DIAGNOSIS', 'CONSIDERED', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CHRONIC', 'LUNG', 'DISEASE', 'VAGUE', 'ABDOMINAL', 'COMPLAINT']"
00183,"['THREE', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'NOTED', 'SWELLING', 'KNEE', 'ANKLE', 'JOINT', 'EXACERBATION', 'LUNG', 'DISEASE', 'SYNOVIAL', 'FLUID', 'ANALYZED', 'ONE', 'PATIENT', 'SYNOVIUM', 'UNDERWENT', 'BIOPSY', 'ANOTHER', 'STUDY', 'EXCLUDED', 'CAUSE', 'ARTHRITIS', 'CONTRIBUTE', 'NEW', 'INFORMATION', 'NATURE', 'SECONDARY', 'HYPERTROPHIC', 'OSTEOARTHROPATHY', 'RADIOLOGICAL', 'EXAMINATION', 'LONG', 'BONE', 'CONFIRMED', 'DIAGNOSIS', 'HYPERTROPHIC', 'OSTEOARTHROPATHY', 'THREE', 'PATIENT', 'SINCE', 'MANY', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'SURVIVE', 'LONGER', 'INSTANCE', 'HYPERTROPHIC', 'OSTEOARTHROPATHY', 'EXPECTED', 'FUTURE']"
00184,"['SIXTY', 'ONE', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'STUDIED', 'DETERMINE', 'RELATIONSHIP', 'DEGREE', 'COMPLIANCE', 'TAKING', 'ANTIBIOTIC', 'SEVERITY', 'DISEASE', 'COMPLIANCE', 'RATE', 'HIGH', 'PATIENT', 'SUGGESTING', 'PERCEPTION', 'SEVERITY', 'DISEASE', 'POTENTIAL', 'CONSEQUENCE', 'DISCONTINUING', 'MEDICATION', 'PRINCIPAL', 'FACTOR']"
00185,"['DUKE', 'MEDICAL', 'CENTER', 'NATIONAL', 'INSTITUTE', 'HEALTH', 'ANALYZED', 'MAXIMUM', 'ACHIEVED', 'HEIGHT', 'WEIGHT', 'PERSON', 'CF', 'YEAR', 'OLD', 'PARAMETER', 'MARKEDLY', 'SKEWED', 'TOWARD', 'LOWER', 'PERCENTILE', 'BAND', 'SIGNIFICANT', 'DIFFERENCE', 'FOUND', 'AMONG', 'PATIENT', 'WHOSE', 'CONDITION', 'DIAGNOSED', 'EARLY', 'LIFE', 'SEVERE', 'PULMONARY', 'GASTROINTESTINAL', 'IMPAIRMENT', 'AMONG', 'PANCREATIC', 'ENZYME', 'NUTRITIONAL', 'SUPPLEMENTATION', 'EMPLOYED', 'NUTRITIONAL', 'SUPPLEMENTATION', 'YET', 'PROVEN', 'SIGNIFICANT', 'LONG', 'TERM', 'INFLUENCE', 'MORBIDITY', 'MORTALITY', 'CF', 'LOBER', 'REPORTED', 'DATA', 'PERSON', 'CYSTIC', 'FIBROSIS', 'CF', 'YEAR', 'AGE', 'POPULATION', 'INDIVIDUAL', 'CONTAINED', 'THREE', 'YEAR', 'OLD', 'MEDIAN', 'AGE', 'DEATH', 'PATIENT', 'CF', 'YEAR', 'REALISTIC', 'COMPARE', 'PATIENT', 'SURVIVED', 'ADULTHOOD', 'YOUNGER', 'GROUP', 'STATE', 'TYPE', 'NUTRITIONAL', 'SUPPLEMENTATION', 'SIGNIFICANCE', 'AMONG', 'PATIENT', 'EXPERIENCE', 'NUTRITIONAL', 'SUPPLEMENT', 'AMINO', 'ACID', 'GLUCOSE', 'POLYMER', 'MIXTURE', 'EQUALLY', 'POOR', 'DATA', 'GROWTH', 'RATE', 'SIMILAR', 'LOBER', 'HEIGHT', 'WEIGHT', 'SKEWED', 'TOWARD', 'LOWER', 'END', 'HEIGHT', 'LE', 'AFFECTED', 'WEIGHT', 'INCREASED', 'RATE', 'LINEAR', 'GROWTH', 'OBSERVED', 'EIGHT', 'CHILD', 'YEAR', 'AGE', 'TIME', 'DIETARY', 'SUPPLEMENT', 'BEGUN', 'PATIENT', 'CONTINUE', 'TAKE', 'NUTRITIONAL', 'SUPPLEMENT', 'SHOWN', 'DETERIORATION', 'PULMONARY', 'STATUS']"
00186,"['INTRALUMINAL', 'BOWEL', 'OBSTRUCTION', 'SECONDARY', 'INSPISSATED', 'FECES', 'KNOWN', 'COMPLICATION', 'CYSTIC', 'FIBROSIS', 'SEEN', 'OLDER', 'CHILD', 'TERMED', 'MECONIUM', 'ILEUS', 'EQUIVALENT', 'STUDIED', 'CASE', 'NONSURGICAL', 'RESOLUTION', 'OBSTRUCTION', 'OBTAINED', 'ACETYLCYSTEINE', 'ENEMA', 'PANCREATIC', 'REPLACEMENT', 'ENZYME', 'GIVEN', 'ORALLY', 'ENEMA', 'PATHOGENESIS', 'DISORDER', 'BASIS', 'TREATMENT', 'DESCRIBED', 'RECOGNITION', 'COMPLICATION', 'FAMILIARITY', 'MEDICAL', 'MANAGEMENT', 'IMPORTANT', 'CARING', 'OLDER', 'CHILD', 'CYSTIC', 'FIBROSIS']"
00187,"['RESPIRATORY', 'FLORA', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CF', 'FREQUENTLY', 'INCLUDES', 'ASPERGILLUS', 'SERUM', 'SAMPLE', 'OBSERVED', 'CONTAIN', 'PRECIPITATING', 'ANTIBODY', 'FUNGUS', 'SERUM', 'CF', 'PATIENT', 'HEALTHY', 'PERSON', 'THREE', 'PATIENT', 'CF', 'ALLERGIC', 'BRONCHOPULMONARY', 'ASPERGILLOSIS', 'STUDIED', 'USING', 'QUANTITATIVE', 'ASSAY', 'ANTIBODY', 'FUMIGATUS', 'ALTHOUGH', 'CF', 'PATIENT', 'SIGNIFICANTLY', 'HIGHER', 'LEVEL', 'ASPERGILLUS', 'ANTIBODY', 'ANTIBODY', 'FOUND', 'SERUM', 'SAMPLE', 'NORMAL', 'INDIVIDUAL', 'BINDING', 'IMMUNOLOGICALLY', 'SPECIFIC', 'FUMIGATUS', 'SERUM', 'IGE', 'LEVEL', 'DERMAL', 'REACTIVITY', 'ASPERGILLUS', 'SIMILAR', 'CF', 'NORMAL', 'SUBJECT', 'INCREASED', 'LEVEL', 'ASPERGILLUS', 'ANTIBODY', 'CF', 'PATIENT', 'PROBABLY', 'REFLECT', 'PULMONARY', 'COLONIZATION', 'RARELY', 'CAUSE', 'INFECTION', 'SENSITIZATION']"
00188,"['HEPTAVALENT', 'LIPOPOLYSACCHARIDE', 'PSEUDOMONAS', 'VACCINE', 'EVALUATED', 'PATIENT', 'ACUTE', 'LEUKEMIA', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'MONTH', 'INTERVAL', 'CLINICAL', 'CENTER', 'NATIONAL', 'INSTITUTE', 'HEALTH', 'PATIENT', 'EXCELLENT', 'SERUM', 'HEMAGGLUTINATING', 'HA', 'ANTIBODY', 'RESPONSE', 'IMMUNIZATION', 'COMPARISON', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PATIENT', 'LEUKEMIA', 'SMALLER', 'HA', 'ANTIBODY', 'RESPONSE', 'LASTED', 'SHORTER', 'PERIOD', 'TIME', 'ALSO', 'EXPERIENCED', 'GREATER', 'TOXICITY', 'VACCINE', 'MIXING', 'ADRENAL', 'CORTICOSTEROID', 'VACCINE', 'GREATLY', 'DECREASED', 'SIDE', 'REACTION', 'AMONG', 'PATIENT', 'LEUKEMIA', 'WITHOUT', 'SIGNIFICANTLY', 'INHIBITING', 'ANTIBODY', 'PRODUCTION', 'PREVIOUS', 'ANTINEOPLASTIC', 'CHEMOTHERAPY', 'LITTLE', 'INFLUENCE', 'ANTIBODY', 'RESPONSE', 'PATIENT', 'LEUKEMIA', 'EXCEPTION', 'METHORTREXATE', 'VACCINATED', 'PATIENT', 'LEUKEMIA', 'PSEUDOMONAS', 'INFECTION', 'BACTERIAL', 'FUNGAL', 'INFECTION', 'WHEREAS', 'PSEUDOMONAS', 'INFECTION', 'BACTERIAL', 'FUNGAL', 'INFECTION', 'OCCURRED', 'CONTROL', 'GROUP', 'PATIENT', 'ACUTE', 'LEUKEMIA', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'PSEUDOMONAS', 'INFECTION', 'VACCINATION']"
00189,"['NURSE', 'MOTHER', 'DESCRIBES', 'CLINICAL', 'EFFECT', 'CYSTIC', 'FIBROSIS', 'PATIENT', 'LONG', 'TERM', 'DEMAND', 'DISEASE', 'PLACE', 'CHILD', 'FAMILY', 'DIAGNOSIS', 'MAINLY', 'ACCOMPLISHED', 'ANALYSIS', 'SWEAT', 'SODIUM', 'CHLORIDE', 'ION', 'CF', 'TRANSMITTED', 'MENDELIAN', 'RECESSIVE', 'TRAIT', 'GENERALIZED', 'DYSFUNCTION', 'ENDOCRINE', 'GLAND', 'ABNORMALITY', 'SEEMINGLY', 'UNRELATED', 'APPEAR', 'LOSS', 'ELECTROLYTE', 'SWEAT', 'SALIVARY', 'GLAND', 'UNUSUALLY', 'THICK', 'STICKY', 'MUCUS', 'SECRETION', 'OBSTRUCT', 'DAMAGE', 'PATIENT', 'PANCREAS', 'LUNG', 'GALLBLADDER', 'INTESTINE', 'LIVER', 'OBJECTIVE', 'PULMONARY', 'THERAPY', 'DECREASE', 'VISCOSITY', 'PULMONARY', 'SECRETION', 'IMPROVE', 'MAINTAIN', 'PULMONARY', 'HYGIENE', 'FINANCIAL', 'COST', 'ONE', 'MANY', 'BURDEN', 'FAMILY']"
00190,"['CHARACTERISTIC', 'INCREASED', 'SALINITY', 'SWEAT', 'ABNORMALITY', 'EXOCRINE', 'SECRETION', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'CF', 'SUGGEST', 'POSSIBILITY', 'DISTURBED', 'FUNCTIONING', 'PLASMA', 'MEMBRANE', 'DISEASE', 'SEVERAL', 'LINE', 'EVIDENCE', 'INDICATE', 'FIBROBLAST', 'EXPRESS', 'PRESENCE', 'CF', 'GENOTYPE', 'THEREFORE', 'CELL', 'USED', 'VITRO', 'STUDY', 'DIRECTED', 'DETERMINING', 'WHETHER', 'MANIFESTATION', 'CF', 'MIGHT', 'RELATED', 'ALTERATION', 'ONE', 'PROTEIN', 'COMPONENT', 'PLASMA', 'MEMBRANE', 'ORDER', 'EVALUATE', 'SYNTHESIS', 'COMPONENT', 'GROWING', 'FIBROSBLASTS', 'PATIENT', 'CF', 'NORMAL', 'SUBJECT', 'BRIEFLY', 'EXPOSED', 'EITHER', 'LEUCINE', 'PLASMA', 'MEMBRANE', 'ISOLATED', 'SUBJECTED', 'ANALYSIS', 'NONDETERGENT', 'ACRYLAMIDE', 'GEL', 'SYSTEM', 'COELECTROPHORESIS', 'DIFFERENTIALLY', 'LABELED', 'PREPARATION', 'REVEALED', 'ABSENCE', 'DETECTABLE', 'ABNORMALITY', 'SYNTHETIC', 'RATE', 'RESOLVED', 'PROTEIN', 'SPECIE']"
00191,"['ASSAY', 'CARBOXYPEPTIDASE', 'LIKE', 'ACTIVITY', 'SERUM', 'PATIENT', 'CYSTIC', 'FIBROSIS', 'APPROPRIATE', 'CONTROL', 'SUBJECT', 'FAILED', 'DEMONSTRATE', 'DEFICIENCY', 'CARBOXYPEPTIDASE', 'LIKE', 'ACTIVITY', 'CONSISTENT', 'INCREASE', 'SUGGESTED', 'CONOVER', 'ASSOCIATE', 'DIFFERENCE', 'MEN', 'WOMAN', 'CYSTIC', 'FIBROSIS', 'APPARENT', 'WOMAN', 'CYSTIC', 'FIBROSIS', 'HIGHER', 'CONCENTRATION', 'SERUM', 'CARBOXYPEPTIDASE', 'LIKE', 'ACTIVITY', 'EITHER', 'MEN', 'CYSTIC', 'FIBROSIS', 'CONTROL', 'SUBJECT']"
